Best_Hit_ARO,FMT102,FMT103,FMT104,FMT105,FMT106,FMT107,FMT108,FMT109,FMT110,FMT111,FMT112,FMT113,FMT114,FMT115,FMT116,FMT117,FMT118,FMT119,FMT120,FMT121,FMT122,FMT123,FMT124,FMT125,FMT126,FMT127,FMT128,FMT129,FMT130,FMT131,FMT132,FMT133,FMT134,FMT135,FMT136,FMT137,FMT138,FMT139,FMT141,FMT142,FMT143,FMT144,FMT145,FMT146,FMT147,FMT148,FMT149,FMT150,FMT151,FMT152,FMT153,FMT154,FMT155,FMT156,FMT157,FMT158,FMT159,FMT161,FMT163,FMT164,FMT165,FMT166,FMT167,FMT168,FMT169,FMT170,FMT171,FMT172,FMT173,FMT174,FMT175,FMT177,FMT178,FMT180,FMT181,FMT182,FMT183,FMT184,FMT185,FMT186,FMT188,FMT189,FMT190,FMT191,FMT192,FMT193,FMT194,FMT195,FMT196,FMT201
ugd,1.8290700928682602e-07,9.277941809057749e-08,1.423949097358786e-05,3.49697669712357e-07,5.047943413301529e-07,5.8739202516348254e-06,0.0,8.51744880682838e-08,8.48711882493422e-08,0.0,0.0,1.098615435851389e-06,1.346897764325317e-06,0.0,9.057274882202561e-08,1.8070826187922991e-07,2.3353999095288453e-05,6.37451566701785e-06,1.9986212617467457e-06,0.0,1.874412865188663e-06,1.987774146429024e-05,2.021922151436234e-05,0.0,8.71198766760522e-08,0.0,8.446744397788649e-08,0.0,0.0,1.64335515597679e-07,9.013395610719331e-08,5.293263892930489e-07,0.0,0.0,1.26781126186298e-06,9.18448623051825e-08,9.24112990232202e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54686912852306e-08,9.03559242576052e-08,1.4290108015446048e-06,4.46169189851908e-07,1.2117315973213928e-06,1.6978585439231e-07,2.51226216393334e-07,1.70463364885392e-07,2.54619960378878e-07,2.636195389486023e-05,1.5133276941390033e-05,4.32202269581638e-05,1.193912698409531e-05,3.1815332564320164e-05,4.986689777732169e-05,0.0,1.78440361750568e-07,8.66351218432727e-08,8.723868515149961e-08,2.4842985628127343e-05,1.647553896428658e-05,2.8615300850310555e-05,2.8941028362608804e-05,7.01394173015189e-07,5.168938504658866e-07,3.436347124360181e-07,0.0,1.73224742016663e-07,0.0,0.0,3.39235939800805e-07,8.777001989225969e-08,8.53051740169964e-08,2.482012201092032e-07,0.0,0.0,5.9846734627214e-07,0.0,8.477315087497119e-08,2.50575090156541e-07,0.0,0.0
vanSC,0.0,0.0,0.0,6.73427690683697e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.98393600131145e-07,2.6066085125771e-05,5.744906291662819e-06,3.27713835061768e-06,6.405963507594171e-07,7.10994015772964e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.57549216222158e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25251383816444e-07,3.4878258901322605e-07,0.0,0.0,0.0,0.0,5.971079530579289e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0553157668850398e-06,4.31123849785141e-06,1.86137859148814e-06,5.72445235658592e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vanXF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vgaB,0.0,0.0,0.0,0.0,4.58427009375636e-07,0.0,0.0,0.0,0.0,4.5766968309221003e-07,4.57106222322402e-07,0.0,0.0,0.0,0.0,0.0,4.89373812628719e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70689333708115e-07,9.097352953083339e-07,1.82543531707766e-06,4.51242094492793e-07,2.25885548436213e-06,4.49640230176982e-07,0.0,0.0,9.84888773092199e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.122482616162809e-07,0.0,0.0,0.0,9.0739828078677e-07,4.5524519889439707e-07,0.0,0.0,4.5883967212943105e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17103375809107e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.71382646906935e-07,0.0,1.40421093320971e-06,4.7133122949907397e-07,1.40686521415671e-06,0.0,1.39233330970453e-06,0.0,4.7637769642099e-07,4.74383149077806e-07,0.0,0.0,0.0,0.0,0.0,1.83281639697935e-06,4.74201913029014e-07,0.0,4.538337266126579e-07,9.262296506004091e-07,0.0,1.8543728023157398e-06,1.8660265882954602e-06,0.0,0.0,0.0,0.0
AAC(6')-Ii,0.0,0.0,0.0,5.575098095004379e-07,3.607294500005e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72305055985256e-07,0.0,5.712724250443551e-07,4.401719497100511e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5891734883263503e-07,0.0,0.0,0.0,0.0,0.0,3.84160507818824e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80413778847693e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6520217959463204e-07,0.0,9.37136451975719e-07,5.59927651370525e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chryseobacterium meningosepticum BlaB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4514272610338103e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erm(37),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ErmX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55464074822628e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41000244105363e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.47845451964034e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09838920425651e-06,5.45943003584815e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.20107402882374e-07,0.0,0.0,0.0,0.0,5.332074090200401e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia coli marR mutant conferring antibiotic resistance,0.0,0.0,8.49992477244471e-06,1.821893847723475e-06,1.0929385653988701e-06,6.56176170716367e-05,1.8193456089060798e-06,0.0,0.0,0.0,0.0,1.6614971479175199e-06,1.1625086314991001e-06,2.3873193282645395e-07,2.3332979663422499e-07,7.06285446132084e-07,1.702807596728595e-05,4.1345910647705204e-06,2.03041863313813e-06,2.113232511145986e-06,4.370208423046435e-06,2.1969312381911394e-05,2.73629118111149e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26207154359343e-07,9.31668974732294e-07,2.3480791941271e-07,0.0,1.16645832749456e-06,0.0,2.3806619417240201e-07,2.3373601355673198e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2018093317850798e-07,0.0,2.31393061122041e-06,4.6210681883931997e-07,3.5396420239584458e-06,3.62191566160112e-06,6.521140963106499e-07,0.0,2.2010481019418603e-07,3.4946347781129105e-05,1.78983753772849e-05,2.6731198278042e-05,2.6628534099149815e-05,3.6558453963901e-05,5.4435999015184335e-05,2.3158791581887197e-07,0.0,0.0,0.0,1.94538713056901e-05,1.76572575582883e-05,2.25723969679252e-05,2.7555359093105897e-05,4.5520255007411805e-06,5.88561832323394e-06,8.73059254386975e-07,0.0,0.0,0.0,0.0,2.1848142480548501e-07,0.0,0.0,4.3279507703458795e-07,0.0,0.0,0.0,0.0,0.0,1.3209123957921002e-06,2.18402057380399e-07,2.21368575562425e-07
Escherichia coli mdfA,2.53506508120815e-07,3.4290920320412897e-07,2.199160458444181e-05,4.308142985779933e-06,4.0448154524653476e-06,0.00010335275813164776,1.6599868694398599e-06,2.3610125314890103e-07,0.0,7.82712997212331e-08,0.0,1.301132621586327e-06,1.5246926940939948e-06,0.0,8.36883593628692e-08,2.8949431953601924e-06,5.2194691667148003e-05,7.273356157387567e-06,4.010809225363329e-06,2.9115179977320118e-06,1.081639670597174e-05,3.729381694977715e-05,4.84656347410019e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26546337295598e-07,1.2510208012983e-06,2.58802889279702e-07,0.0,4.542161516657258e-06,8.486378013471741e-08,0.0,0.0,8.18757015517928e-08,3.93830846164769e-07,0.0,0.0,0.0,0.0,0.0,5.13148707524415e-07,8.05449513322459e-08,0.0,7.897225869347909e-08,3.33952062101743e-07,5.02669370535752e-06,4.1435943969559e-07,9.559683586482063e-06,6.1868560786044666e-06,1.5592910299747901e-07,2.3625979432452801e-07,2.3276683769603734e-06,0.0001039145154218384,5.05587894347972e-05,5.46514527125913e-05,4.790016507980074e-05,0.00010354834078686262,0.00011084249375485399,1.6612719852090098e-07,3.337660084022394e-07,1.6010005889326902e-07,3.2439212313738973e-07,4.74169488678771e-05,3.99086286511631e-05,4.5839638460558496e-05,5.3862969480790305e-05,8.919009358062689e-06,9.296503841783811e-06,1.542022357879824e-06,3.21843389727624e-07,3.3014725091325224e-07,0.0,7.93960070085923e-08,3.91813481539528e-07,0.0,1.57642340582478e-07,4.65691614956457e-07,1.58405070886531e-07,7.92186984012017e-08,5.549904348973479e-07,7.97826094758152e-08,0.0,1.18442857342403e-06,9.62224939796305e-07,7.93982301898484e-08
OKP-A-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58557317256141e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXA-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXA-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06653054763508e-07,2.04336042789189e-07,0.0,2.03610670268822e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PER-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29965092054804e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53212808746956e-07,5.50896560219387e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QnrB7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSA-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shigella flexneri chloramphenicol acetyltransferase,0.0,0.0,0.0,0.0,0.0,2.9797898617078e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
