CAZyme,FMT102,FMT103,FMT104,FMT105,FMT106,FMT107,FMT108,FMT109,FMT110,FMT111,FMT112,FMT113,FMT114,FMT115,FMT116,FMT117,FMT118,FMT119,FMT120,FMT121,FMT122,FMT123,FMT124,FMT125,FMT126,FMT127,FMT128,FMT129,FMT130,FMT131,FMT132,FMT133,FMT134,FMT135,FMT136,FMT137,FMT138,FMT139,FMT141,FMT142,FMT143,FMT144,FMT145,FMT146,FMT147,FMT148,FMT149,FMT150,FMT151,FMT152,FMT153,FMT154,FMT155,FMT156,FMT157,FMT158,FMT159,FMT161,FMT163,FMT164,FMT165,FMT166,FMT167,FMT168,FMT169,FMT170,FMT171,FMT172,FMT173,FMT174,FMT175,FMT177,FMT178,FMT180,FMT181,FMT182,FMT183,FMT184,FMT185,FMT186,FMT188,FMT189,FMT190,FMT191,FMT192,FMT193,FMT194,FMT195,FMT196,FMT201
GH73-CBM50-CBM50-CBM50-CBM50-CBM50-CBM50-CBM50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16508271181977e-06,1.40346456497813e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96763951265599e-06,0.0,4.39788283275103e-08,0.0,0.0,0.0,1.20493229699442e-06,7.46198578041183e-06,6.20925291163325e-06,4.27304276293448e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH73-GH24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7866503164790366e-06,7.671815027824603e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH76-GH125,0.0,0.0,0.0,0.0,7.41724599439231e-08,0.0,0.0,3.72279504028791e-08,0.0,7.40499262531216e-08,0.0,2.81894459927579e-06,5.91703831538306e-07,4.05039571424657e-08,0.0,4.39378324354079e-07,7.91795831668938e-08,0.0,0.0,0.0,0.0,2.01885606597351e-06,7.80247320079002e-08,0.0,1.52312952930267e-07,0.0,1.07064857922982e-06,0.0,0.0,0.0,3.93956280064025e-08,3.55065004952753e-07,0.0,7.72782609211336e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.380765248892e-08,3.67037506835098e-08,1.47315300316389e-07,3.44002785521156e-05,4.83541207829427e-07,3.71196139250776e-08,7.47130806965274e-08,1.97463227731508e-06,2.35552936378168e-07,8.62426321451811e-07,0.0,0.0,1.84399304387468e-07,1.49011795371725e-07,0.0,7.505189183545e-08,0.0,0.0,0.0,0.0,2.21546244768974e-07,9.86226246904614e-06,1.54815058349581e-05,3.21864079072788e-06,2.44033068037273e-06,3.7937938359282e-08,0.0,3.75460667785492e-08,3.74009817803056e-08,2.31230522307717e-07,3.83770637456202e-08,1.09510756138913e-06,2.51200573791342e-06,7.28517089177942e-07,4.71677722265507e-07,0.0,0.0,7.6724803905818e-08,0.0,7.34292771148571e-08,0.0,0.0,0.0,3.77398635835036e-07,1.48210137934219e-07,3.73516426525481e-08,3.70547310836408e-08,0.0
GH78-CBM35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64326456778143e-08,4.29820238267418e-08,4.31284925268377e-08,0.0,4.35578618388856e-08,4.34690215701566e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3874036081072e-08,0.0,8.78387116886404e-08,0.0,1.3017140404091e-07,0.0,0.0,4.39824406709555e-08
GH78-CBM72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH88-GH154,5.89898434925688e-07,4.60346857617789e-08,9.09501587754501e-08,0.0,2.50051096023074e-07,0.0,0.0,6.27516588230348e-07,2.2510153792496e-06,4.99276017918775e-07,2.4933066672131e-07,1.76489118039074e-06,2.12774307098623e-06,4.59802574704012e-08,2.66915146149757e-07,2.401858262931238e-06,2.6965495797909e-07,6.41919082717599e-06,1.4483978419600871e-05,0.0,0.0,1.910111816415904e-05,4.42869971218311e-08,0.0,4.32265714629902e-08,1.6662013698653002e-07,1.5326079459239165e-06,2.847639549939381e-07,4.03233706299355e-07,4.1753032999227404e-07,2.254791579922152e-06,2.8242042862084096e-06,4.440585756053451e-07,4.08903996550588e-08,1.33435763220969e-07,4.47714930284662e-08,0.0,0.0,1.0988578272879111e-05,6.661072133773395e-07,4.075433580724563e-06,0.0,3.288952788704964e-06,1.5315920522419552e-06,1.2492879342551144e-06,9.32025777492261e-07,4.143681766350249e-06,1.499079456288972e-06,4.234300097472651e-06,1.3463260023810939e-05,6.085112258314583e-07,4.37206326094846e-08,0.0,2.060500160533493e-07,4.093170436649926e-07,7.843700688150467e-07,1.633769489094821e-07,1.662202802975653e-07,1.491106010980721e-06,0.0,4.01750956804309e-08,3.97818365477538e-08,5.50152138391647e-07,1.05969016026211e-06,1.5775750163857e-06,7.65933236296207e-07,3.85634642317424e-07,0.0,4.06452314293351e-07,0.0,0.0,1.436208152321093e-06,2.0632107747708e-06,1.529639495657558e-06,1.942510636241014e-06,1.8159055008302258e-07,0.0,5.06450287130566e-07,2.139993850091101e-06,2.58655588924917e-07,0.0,4.1421286177026503e-07,3.6521542498055426e-06,1.050294993388674e-06,2.8991093877561728e-06,1.65397811235279e-06,5.149365818421445e-06,1.0510010649293949e-06,3.71557785170948e-07,3.8151919956312845e-06
GH9-CBM79-CBM79-DOC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH91-CBM72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.672699278252129e-06,1.4382897869593013e-06,8.23481493033283e-08,6.15791059072903e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH93,0.0,0.0,0.0,1.68356922670924e-07,1.0267788537176503e-06,0.0,1.652733043846662e-06,7.567846117970181e-07,0.0,2.777684664727498e-07,1.11188000024368e-07,0.0,4.747121632134901e-07,2.7409867069490603e-07,7.47189275070466e-07,1.3029103476099454e-05,5.0112324440312715e-06,0.0,0.0,0.0,0.0,1.38213992208956e-07,1.2182339454024468e-06,5.1465141820184685e-06,6.117863756314502e-06,3.280295395488265e-06,4.2356577071789397e-07,3.01678068578597e-07,2.1984119152534198e-07,1.373711665383947e-06,9.83720081457639e-07,1.4101532399381552e-06,7.4040351395717e-07,1.6327174656611617e-05,0.0,1.477046387463368e-06,0.0,0.0,9.8223033628381e-07,2.446842075123756e-07,1.78042297555691e-07,1.326618268063107e-06,2.14115463073181e-07,0.0,0.0,0.0,0.0,6.59099064850186e-07,0.0,1.34283359217023e-06,6.589353348646814e-07,1.36819862048505e-07,0.0,3.627290236845664e-07,1.210905378027653e-07,9.313569923499211e-07,1.4736557584095608e-06,2.25662782883616e-07,1.89292722451756e-06,7.74809078613213e-07,6.764360772261778e-07,3.2612599680901e-07,2.322593030464289e-07,1.3382451568510278e-05,6.241222843449177e-06,6.6459839204221296e-06,6.305713596744946e-06,6.526468367284938e-07,1.0854314443827335e-06,1.794730624953658e-06,1.1857607408746359e-06,8.79793169112142e-07,9.835060772471281e-07,9.436013834927662e-06,6.383638301682475e-06,7.255070047388848e-06,1.1066501645575955e-05,3.053785728632528e-06,1.107822679497056e-06,1.537336969504226e-06,5.136711545080392e-07,8.944697074488841e-07,5.166873204551367e-07,2.8251764783805703e-06,6.06902781140958e-07,1.39134977075392e-06,0.0,9.43992968949989e-07,1.9257600897393478e-06,4.898378329934529e-07
GH93-CBM13,0.0,0.0,0.0,0.0,4.59064599096603e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.928021505236952e-07,1.29764038463356e-07,0.0,0.0,4.66914678498745e-08,0.0,0.0,0.0,9.92962652961921e-06,9.56063705320017e-08,1.40801082634574e-07,9.16746551949595e-08,1.33018770429208e-07,0.0,1.06427464338014e-06,8.17025008894762e-08,4.06297737665718e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54080504654e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.65153315430614e-07,0.0,1.74651119434798e-07,2.628720819808681e-07,1.06417874749834e-06,0.0,7.56609126100951e-07,0.0,3.28126922292177e-07,0.0,0.0,6.2230474566352e-07
GH97-CBM35-CBM32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH98-CBM72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH99,2.80858526102271e-07,1.83204028615404e-07,9.38222690525696e-08,9.62493350363963e-07,4.490812458978934e-06,0.0,2.86581565616076e-05,3.1641930949351352e-06,1.0724945313516172e-06,3.5783233517190257e-06,2.3325878199408493e-06,9.061717972220786e-06,1.019090214356006e-05,4.029871512090668e-06,1.1554481258458068e-06,6.530366048951905e-06,2.885666840294711e-06,1.244018531286601e-05,2.345137938428927e-05,6.26286087122926e-06,1.4311803956571708e-05,3.697356409529357e-05,1.4979918157212995e-06,1.1690656939400223e-06,7.590546408170874e-07,2.091459496993526e-06,1.8773212879074216e-05,4.8374649193530045e-06,1.2156579067475594e-06,5.158636347120513e-06,1.984087116048982e-06,5.897584958347799e-06,3.153867152211736e-06,1.0865655674175962e-06,6.79659656194252e-06,0.0,9.12385668021133e-08,1.209030818816424e-06,1.3964501480478026e-05,6.785723143337221e-07,7.360112657754589e-07,1.90954510325052e-05,4.0873092337452236e-06,2.0592170296929716e-06,5.714317871840186e-07,1.785661895557641e-05,3.0558769693479387e-06,1.9043682527627065e-06,1.8241670596854067e-06,8.889492654738608e-06,4.0155344103389945e-06,8.535512803705693e-07,6.43701856805279e-06,1.9664523144914245e-06,3.5915203384154994e-06,6.1394269034807495e-06,5.598102594698004e-06,6.012153075636744e-07,5.350794959867952e-06,4.981935613845917e-06,1.582197295101994e-06,1.197826053824011e-06,2.6094073895093044e-06,2.707891455419996e-05,2.2855790304117674e-05,1.3922727293678539e-05,1.2827810198525781e-05,1.2018777431978865e-06,3.3719063604371207e-06,1.0360047140088092e-06,4.743568671452488e-07,2.304504809535527e-06,4.0889196147761e-06,5.839123338792764e-06,5.001388654578217e-06,2.4327395142108888e-06,1.136855744655068e-06,9.487981673461786e-06,3.528994343787587e-06,1.3279823395568458e-05,2.752602390755335e-06,2.6924873879414375e-06,4.571684607954831e-06,8.82317851057588e-06,6.412984420247828e-06,2.6370518633275398e-05,3.0118025051746834e-06,4.516791089490988e-06,6.73300228689354e-06,7.463650850795597e-06
GT101,5.8512192937973e-07,6.74601750228685e-08,0.0,4.399024899122911e-06,6.658928086229664e-06,0.0,2.5146759158958654e-05,7.142626876719135e-06,4.515545626663105e-06,9.62496777069482e-06,8.457931835927966e-06,9.38472855845822e-06,7.063720748290051e-06,1.805420962852079e-06,1.475362290532552e-06,1.3651922032759352e-05,5.387979607946363e-06,4.79195477572635e-06,6.357348534777019e-06,6.68458602277488e-06,8.601577687247803e-06,6.408567803389545e-05,4.5064722606232e-07,6.95962140298001e-06,1.6993584174034912e-05,9.978664923461345e-06,1.0654309896074092e-05,4.82747367759692e-06,4.900507646496074e-06,9.578354920624603e-06,5.849211145387789e-06,7.878138071215278e-06,8.207320134990401e-07,3.8434449850554454e-06,7.15269877976361e-07,6.34755228571097e-06,4.8055808581412e-07,3.4604988300489186e-06,1.616008478790754e-05,2.879131340053579e-06,7.376215038969929e-06,1.9642017217380793e-05,2.387741434152929e-06,3.7551672909771675e-06,6.505247488980506e-06,6.418960276838427e-06,3.408711853527302e-06,3.750041849728225e-06,4.8926266949290546e-06,1.0201013484876599e-05,2.374092722975595e-06,9.19777479957386e-07,5.217926230924893e-06,4.947792199087372e-06,2.3733573496724097e-06,6.384195335170702e-06,1.6966196932493248e-05,1.5916481102570982e-06,5.756102921328365e-06,2.29962167211756e-07,3.020476031614352e-06,2.953043606388359e-06,1.8578978495114181e-06,1.4729833621282066e-05,3.0171168777104807e-05,1.707671639859236e-05,1.7386807727075115e-05,2.19636683035973e-07,5.216081054574969e-06,1.227382727465454e-06,1.650509342480193e-06,6.788171104203356e-06,6.145876761277064e-06,6.442337128894921e-06,6.9468402905504e-06,3.4225210405772554e-06,2.6568441335407404e-06,9.55502685066536e-06,3.5719007561601043e-06,7.2347061370380225e-06,1.5714656237883512e-06,3.0782543759354293e-06,6.776941081715741e-06,1.1418612986178277e-05,5.511054519767577e-06,1.4249831042774805e-05,4.226322679495315e-06,3.8081252352524215e-06,2.385662083997086e-06,5.083256012201381e-06
GT2-GT10,0.0,0.0,0.0,0.0,6.61830238097163e-07,0.0,0.0,1.01947310334038e-07,0.0,1.01391437485043e-07,2.02533218505926e-07,0.0,5.94131334436924e-07,1.10918528790137e-07,1.6261291980816e-07,0.0,5.42075607834888e-08,0.0,0.0,0.0,0.0,3.72114594408728e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12737665600379e-07,5.29058863229299e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11098099298659e-07,0.0,3.75373356241934e-07,0.0,5.2182951003131e-08,1.05421699428327e-07,5.24892234167374e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43444191288885e-08,1.59376785848532e-07,0.0,2.72648602085145e-07,2.71507048756773e-07,1.55116031241856e-07,0.0,5.25004218112039e-08,0.0,3.08545098005699e-07,0.0,4.20215849084173e-07,0.0,0.0,0.0,2.05237366319421e-07,0.0,5.16745824451049e-07,0.0,5.28504959630649e-08,5.24303826143725e-08,0.0
GT2-GT23,0.0,0.0,0.0,0.0,1.065114065550855e-06,0.0,0.0,3.3813900882205792e-06,0.0,2.494508657947225e-06,1.063223556342033e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01340251500732e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18398576700879e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.660174122551351e-06,0.0,0.0,0.0,0.0,2.7728276443756352e-06,3.396462407809983e-06,0.0,0.0,0.0,0.0,0.0,3.31955176126196e-06
GT2-GT25,4.31740452746209e-08,0.0,2.148620963140103e-07,8.36607586212219e-08,4.05987019373257e-08,3.5567219550745395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37265692357296e-08,4.33393782401817e-08,8.53250308569561e-08,8.3802983081552e-08,8.92687643174997e-08,4.311204717294764e-06,8.41524306807297e-06,4.5568080713111116e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.98205369898434e-08,0.0,0.0,0.0,4.05528609786609e-08,0.0,0.0,0.0,4.3412223920131e-08,1.254444332028501e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1088755747661795e-07,0.0,0.0,0.0,4.07812109104658e-08,8.57794472233607e-07,4.05316648868632e-08,0.0,3.0181048306618266e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09766567230109e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12532599072623e-08,0.0,0.0,0.0,8.10878707618391e-08,0.0,0.0,0.0,4.0508143739907e-08,0.0,0.0,0.0,0.0,0.0
GT2-GT27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GT2-GT4-GT1,3.03322646947641e-07,8.79200819421063e-08,2.60553926236125e-07,2.69248038327556e-06,3.0554355606619688e-06,3.95611565074483e-08,4.57052413930426e-07,1.08963172738269e-06,0.0,1.96669749323912e-06,3.00654518945307e-06,2.18275682386937e-07,1.71048773063448e-07,0.0,0.0,4.41664979347396e-06,6.866731207652664e-07,4.94287591969825e-06,5.1451561086586e-06,2.07737439301826e-06,4.07475191359287e-06,7.78611101055325e-06,7.18948961802394e-07,0.0,0.0,0.0,1.200651731086401e-07,0.0,2.37716338427391e-07,3.94325171409777e-08,2.56239529298647e-07,2.13836685889803e-07,0.0,4.356197217332592e-06,1.0297795319952e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.50136949070196e-07,4.00053658435681e-08,1.591539006495679e-07,2.7946842904114046e-07,2.35479629183707e-06,0.0,0.0,3.23969022265088e-07,1.71247037935242e-07,0.0,2.974707110311581e-07,4.14948563575671e-06,2.81563265231584e-07,1.1993815900476e-07,1.61535320195901e-07,1.206421005936462e-07,4.06797708486909e-08,0.0,3.71832858676743e-07,4.11537825423172e-08,8.15018868128159e-08,2.001382032525236e-07,4.25941233722895e-08,8.45472603178696e-08,8.20975941462438e-08,1.24004318601462e-07,4.11263887207807e-08,0.0,4.07015827441033e-08,2.06775951645319e-06,8.35546751335233e-08,4.45145892873985e-06,3.233945677738243e-06,1.980454086362921e-06,8.31309967777894e-07,1.27829833378898e-06,3.664207923941e-07,0.0,1.24759577605685e-07,0.0,0.0,0.0,3.65602494813829e-07,0.0,4.90940003741557e-07,3.61499148859043e-07,0.0,1.20506859918783e-07,0.0
GT2-GT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GT20,1.6492010424858115e-06,6.979918167205312e-07,8.69816814099037e-06,2.0516514813537737e-06,1.5056123102947615e-05,9.172568798616406e-05,2.2985186380401842e-06,9.472275773356792e-06,1.6088965083534212e-05,1.6867759653100535e-05,1.3587134765557748e-05,1.9179276801695494e-05,1.709924321453634e-05,4.573160998039326e-06,5.715593164548628e-06,1.7046843988613263e-05,2.6999644466924752e-05,2.4048183217537185e-05,6.0780843288352265e-05,5.598916339974209e-06,1.4534605499289077e-05,5.847544823443641e-05,4.2109029120045906e-05,9.123231383536302e-07,3.1506844561171587e-06,1.4975458513220782e-06,1.2447620199564776e-05,2.419970177956926e-06,8.312000794275926e-07,3.7952644266934644e-06,1.3352579753481427e-05,3.544034008173005e-05,3.770257688643046e-06,3.829422009473394e-06,1.1323203940365123e-05,9.40238744653753e-08,2.778068314122359e-07,2.436756882583837e-06,1.890188782224876e-05,1.7892550379257577e-06,3.971343021354534e-06,4.973764010435447e-06,2.1247329292759142e-05,1.4392661719751819e-05,1.4481319316274496e-05,5.5759041435572224e-05,2.0947160934176038e-05,1.3424369709634118e-05,1.530978816622493e-05,3.6581876515003205e-05,1.541576998317493e-05,8.337538186876417e-06,4.725193252089341e-05,1.4088267390840641e-05,1.160131286373894e-05,1.7334989045978628e-05,1.8391319313083465e-05,5.0419040657605815e-05,4.4317296752496514e-05,4.006656345126043e-05,3.4244340030101684e-05,5.9869066983621726e-05,8.183516573272806e-05,3.540297183387658e-05,5.927608806526691e-05,2.6419508408613297e-05,3.259274428452727e-05,2.3412875483946866e-05,2.0474436261733205e-05,2.7060240123778393e-05,3.251554233379595e-05,1.5213044450782222e-05,1.3602096114057801e-05,1.2569012313319655e-05,2.1031481923612754e-05,6.6404829549919145e-06,3.035781745634219e-06,1.1009029849718667e-05,1.0842912788995231e-05,1.3601510146975123e-05,9.849928808581475e-06,5.213288384397864e-06,9.727010359619958e-06,1.3171837405467282e-05,1.186202454797721e-05,2.3702492899345855e-05,2.436314842654856e-05,1.5236418672126537e-05,8.6113365661293e-06,1.1578878347074967e-05
