"","FMT102","FMT103","FMT104","FMT105","FMT106","FMT107","FMT108","FMT109","FMT110","FMT111","FMT112","FMT113","FMT114","FMT115","FMT116","FMT117","FMT118","FMT119","FMT120","FMT121","FMT122","FMT123","FMT124","FMT125","FMT126","FMT127","FMT128","FMT129","FMT130","FMT131","FMT132","FMT133","FMT134","FMT135","FMT136","FMT137","FMT138","FMT139","FMT141","FMT142","FMT143","FMT144","FMT145","FMT146","FMT147","FMT148","FMT149","FMT150","FMT151","FMT152","FMT153","FMT154","FMT155","FMT156","FMT157","FMT158","FMT159","FMT161","FMT163","FMT164","FMT165","FMT166","FMT167","FMT168","FMT169","FMT170","FMT171","FMT172","FMT173","FMT174","FMT175","FMT177","FMT178","FMT180","FMT181","FMT182","FMT183","FMT184","FMT185","FMT186","FMT188","FMT189","FMT190","FMT191","FMT192","FMT193","FMT194","FMT195","FMT196","FMT201"
"msp_0173",0,0,0,0,4.13554887471745e-08,0,0,0,0,0,0,0,0,7.46732053989422e-07,9.57033003518563e-07,0,0,0,0,0,0,0,0,0,0,0,0,6.92919192627176e-07,6.50940704637669e-07,4.2668647181494e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08938783886088e-08,3.98526500287252e-08,0,0,0,1.45007498645508e-07,4.95349320863687e-08,4.67344813574136e-08,0,0,0,0,2.47724819041709e-07
"msp_0174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61098115036591e-06,0,0,0,0,0,0,0,8.41092869440946e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00236985710262e-07,0,0,0,0,0,0,0,0,0,0,0,1.76850187806066e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36040083173375e-08,0,0,0,0,0,0,0,0,0,0,4.55743331589234e-08,0,0,0,0,0,0,0,0,0,7.57206727562172e-07,8.69450717282021e-08,2.70455291384897e-08,0,0,0,2.36305404283723e-06,7.69397652932103e-07,1.40333179957182e-07,1.14328678773825e-07,0
"msp_0177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31041310073179e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81034293387113e-06,0,0,6.38572423717372e-06,2.34337968048685e-07,2.64517647842792e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17061772676761e-08,0,1.14317633661314e-07,0,5.29381266132869e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69712080577461e-06,0,0,0
"msp_0179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64501085868103e-08,1.91402649501243e-06,6.64486444015429e-06,0,0,0,0,0,0,0,0,0,1.89908624119376e-07,5.74749746724032e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42262781045128e-06,8.4705371206737e-07,1.15470193014217e-05,1.24583119504733e-05,0,0,0,0,0,0,0,0,0,0,0,4.86658724900107e-06,0,0,0,1.08844970707531e-05,0,4.06466387743309e-06,0,0,0,0,9.93713783832609e-06
"msp_0180",0,0,0,4.69385070135446e-08,3.56105913532349e-08,0,7.59881948768115e-06,0,0,0,0,0,0,0,0,2.20316467423808e-08,0,0,8.49428437047469e-08,4.74037506936901e-08,0,2.55529847520531e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43979285240519e-06,0,0,0,4.45148065580937e-07,0,0,0,1.01773192249482e-06,0,0,3.96998033281148e-08,0,0,0,0,0,0,6.44469727141412e-07,0,0,2.36840898299438e-07,1.15331382545822e-08,5.07319245393338e-08,1.27815341318386e-07,4.86629027419582e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90929482130563e-07,0,0,0,0,0,0,0,0,0,0,0,0,1.94259349528434e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47141429862361e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0183",0,0,0,0,4.58803815935545e-07,0,0,2.55712335872267e-06,0,1.7507587669134e-06,5.43887598654497e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06408921395276e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19107447754384e-07,0,0,0,0,1.76956805428157e-06,1.97866127829719e-06,0,0,0,0,0,2.13615037213391e-06
"msp_0185",0,0,0,0,0,0,0,0,0,0,0,7.2570833596678e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0186",0,0,0,0,0,0,0,1.06435075040985e-07,1.29552611017813e-06,0,8.37888206973497e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13356203757437e-08,0,0,0,0,0,0,1.75044437564653e-07,2.74058556088975e-07,1.79701502124442e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29294920728807e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0188",0,0,0,8.19128310973885e-06,1.10338995769164e-06,0,6.07905817703915e-07,3.34464681223463e-06,4.79840298856419e-06,2.21278209104353e-06,1.39964306489356e-06,0,0,0,0,0,7.27377112509117e-07,0,0,0,0,2.26881250455609e-07,0,0,0,0,1.69668502768801e-06,2.0130263078068e-06,5.4290440164046e-06,3.63642602312342e-06,0,1.15807022390092e-06,2.7705445404423e-07,0,0,0,7.08342400006082e-08,4.35668626187094e-08,0,4.79150533474665e-08,1.66228601674862e-07,6.66832607048702e-07,3.98572328529767e-07,7.46199578558723e-07,1.42263781454672e-06,0,1.56992644467762e-06,2.28764639007744e-06,1.81527600623153e-07,0,6.47229071496528e-07,3.86422762373083e-06,0,2.66383360383271e-07,6.41194394521141e-07,2.07747948429127e-07,1.78475936737897e-07,3.98096085883835e-07,6.77459276647854e-07,6.65215149199079e-07,5.759889165265e-07,1.3152578590567e-07,6.81012370622343e-07,0,0,0,0,7.79157466733991e-07,3.24829364287083e-07,3.92953942777714e-07,1.17021179204291e-06,1.82210620050921e-06,2.53279462964844e-06,0,0,0,0,6.12293253675901e-07,1.16084981132297e-06,4.91628290382734e-07,8.49273189680707e-07,1.5837358253855e-06,5.11823430086899e-07,6.4813328754518e-07,7.06254559534925e-07,8.0172906081593e-07,5.65345347387315e-07,6.06536061483989e-07,8.00096243582758e-07,5.06527735528348e-07
"msp_0189",0,0,0,0,0,0,0,0,0,3.68038239296717e-07,1.32806664980368e-05,0,6.47951893639775e-08,4.14385110047218e-08,0,0,1.43094258096043e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80415443508809e-06,9.99686605564598e-07,1.25203517648161e-06,0,5.1988940415984e-08,4.48639454050165e-07,1.51133264991988e-07,0,0,0,0,0,0,4.60068227198257e-08,4.36338753918566e-07,0,9.32552837047941e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05346095309786e-07,0,7.65561390351617e-08,0,0,0,2.11936686979235e-07,0,1.17651211805455e-07,2.8996862947529e-07,0,0,0
"msp_0192",0,0,0,0,1.55159363449521e-07,0,0,0,0,0,0,0,6.79531265727639e-08,5.62808242752857e-07,6.82074684852933e-07,0,0,0,0,0,0,0,0,0,0,1.19192125615537e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19324534123777e-08,0,8.45299374279042e-08,0,0,0,4.73641678013961e-08,0,1.75590629500011e-07,0,0,0,0
"msp_0193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37426516165011e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43124193444245e-06,1.3073589330732e-07,0,0,0,0,0,0,0,0,0,6.7690212698181e-08,0,0,0,0,0,0,4.09982889243059e-07,0,0,0,0,0,1.36354554569979e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0194",0,0,0,0,1.156595002754e-06,0,0,1.1461596869113e-07,0,0,7.80490405913387e-08,0,0,0,0,0,0,0,0,0,0,0,0,1.13481489679853e-08,4.26353965798963e-08,6.27938106387109e-08,0,0,0,0,0,3.11523992639035e-07,9.554941979765e-08,0,0,0,0,0,1.08442230083725e-06,6.18725799924038e-07,1.43946552406346e-06,0,1.53387645234507e-07,1.21000689567611e-06,0,0,0,0,5.43648388023842e-07,0,8.73315620661186e-08,0,0,0,0,0,0,0,0,0,4.72798650520518e-07,2.16426557063078e-07,1.57330627099419e-07,1.59899398508467e-07,3.93759304114166e-07,5.87151053539607e-08,3.42352793484039e-07,0,0,8.58516135876893e-08,5.49701969050281e-08,3.46286055354813e-07,2.52117256468134e-07,0,0,0,0,1.04979749007354e-06,1.62622797056402e-07,2.66495330644841e-07,4.98575736405916e-07,4.55853661233203e-07,1.65874242461387e-06,1.03629536408302e-06,1.71568310995799e-07,4.65286614547306e-07,1.74486936828216e-06,5.27692327000422e-07,9.02983314357411e-07,1.32436095206024e-06
"msp_0195",0,0,0,0,2.0440813810164e-05,0,0,0,0,0,0,0,0,0,3.70232163849747e-07,1.12118646701233e-06,1.60300622922946e-07,0,0,0,0,6.82181609418486e-07,3.1649991414163e-07,0,0,0,1.63564264380526e-06,3.28293917433951e-08,5.48054076368405e-08,9.05286974863137e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0447250122869e-06,1.38714257767502e-06,7.74202663462535e-07,1.3163125493008e-06,0,0,0,0,0,0,0,0,0,0,2.76400325008963e-07,3.03588920540927e-07,1.20472093048163e-06,1.02194628930938e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0196",0,0,0,0,3.85921400758396e-07,0,0,4.28181333186228e-07,0,2.53364696230181e-07,5.25223429840172e-07,0,3.6188109571628e-06,2.79033582469639e-06,1.23086049245059e-06,5.10205948827086e-08,2.21455565076073e-07,0,0,0,0,2.21175886779974e-07,6.19095396915731e-08,2.20836916668411e-07,3.38606571133508e-07,2.31621308445802e-07,2.5999092802906e-07,4.47793759227266e-08,3.69967044699586e-08,3.4509483722797e-07,4.87037505075288e-08,8.4845213651022e-07,2.99137929764852e-07,0,0,0,0,0,2.27272103863195e-06,8.64001510785131e-08,2.5217577994426e-07,0,0,0,0,0,0,0,0,0,8.88796552930772e-07,0,0,6.86287821231315e-07,3.08756464261458e-07,1.16674013762997e-06,1.61863344922802e-06,1.66322354232503e-07,2.55407824477417e-06,0,3.84671158486329e-07,3.05475746790209e-07,2.86984539665688e-07,1.30653274024803e-05,8.61904439450392e-06,6.16915785422569e-06,9.34543700582925e-06,0,1.97282625693583e-06,5.62808514929252e-07,3.16340673547796e-07,5.41752168736503e-07,4.65248305363992e-07,0,0,0,0,3.13005208994327e-06,1.53792642934857e-06,3.37372542615652e-06,4.96164520454432e-07,1.02631769296547e-06,2.83850132098738e-06,2.87556964974553e-06,2.58306129128949e-06,3.50636468806952e-06,0,7.06328248763644e-07,2.08325280687768e-06,3.18401490767669e-06
"msp_0198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37334231977742e-08,0,0,0,0,0,5.05024142304733e-08,0,0,0,0,0,0,0,3.27613750949301e-07,2.32949302414251e-07,1.0682576568278e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63497281569492e-08,0,0,0,0,0,7.27526016012251e-08,0,0,0,1.29024684155376e-07,2.39912840141185e-08,0,0,0,0,0,0,0,0,0,1.06773693571836e-07,3.22814992314106e-08,0,0,0,0,0,0,0,0,6.14596835232059e-08,0,0,0,0,0,4.60564001019779e-08,4.62977762539184e-08,0
"msp_0199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31478537601523e-07,2.61505102877833e-08,2.53012475809272e-07,0,0,0,0,0,0,6.02644287930913e-08,1.42808748354236e-06,1.22536234559239e-05,4.67893730170584e-07,1.83594207966557e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17377985451571e-08,0,0,5.66233511429615e-06,9.29441606542023e-06,6.59220841878383e-06,4.68202012816412e-06,2.37962820641192e-08,0,0,0,0,0,0,0,0,0,0,5.56726530363666e-06,0,0,0,7.59930064195618e-06,0,6.04587253844651e-06,0,0,0,0,6.13279525763328e-06
"msp_0200",0,0,0,4.00582554561611e-07,0,0,1.78428140777711e-06,0,0,0,0,5.30094799131108e-08,0,0,0,0,0,2.4865805866615e-07,2.02699103779633e-07,0,3.8301815763867e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94435101814764e-07,0,0,0,0,0,0,0,0,0,0,5.02262824331342e-06,0,0,0,0,0,0,1.03952512669704e-06,0,0,0,1.32255831477248e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0202",0,0,0,0,0,0,0,5.4030394585615e-08,2.39974077429359e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76706058940512e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30162036266043e-07,0,0,0,9.93824780466919e-07,0,8.36651610630217e-07,0,0,0,0,1.11944844089429e-06
"msp_0203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60332955745153e-07,0,6.01564111147943e-08,1.52694051242725e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49240412114918e-07,1.1221595653189e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47681539414339e-07,9.83277705288803e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0205",0,0,0,0,8.2425758608936e-07,0,0,0,0,0,0,0,2.60158673194198e-08,0,5.97224213407459e-08,0,0,0,0,0,0,0,0,1.45401136231281e-08,1.83001067823389e-07,2.56415803039952e-07,0,4.67858365726429e-06,4.4056100976557e-07,5.66979019071965e-06,0,0,1.46342842931311e-06,0,0,0,0,0,9.45655105788171e-08,3.53836466550495e-07,2.45964806165695e-07,0,0,0,0,0,0,0,0,0,0,0,0,1.32764101816389e-07,5.15088383131932e-07,7.83652778083497e-07,6.12312921374758e-07,0,0,0,4.46840111922243e-08,0,0,4.91625211086279e-06,1.86486494130099e-06,5.81284864713029e-06,4.53162468835697e-06,1.19028032022551e-06,6.93614290595442e-07,1.20838706495143e-06,5.78900294225976e-07,2.51784336421936e-06,5.18630602090986e-07,0,0,0,0,2.60177925695283e-06,1.12997628684722e-06,8.30979984703689e-08,0,6.80763059293822e-07,7.21423376060925e-07,3.47161904513018e-06,1.76263179772113e-06,6.80973838528672e-08,0,3.90931792832763e-08,1.22712649268961e-06,9.33481257708686e-07
"msp_0207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95032101954486e-07,3.40864612556404e-07,1.81655973384538e-06,1.1275780855771e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0208",0,0,0,3.02495345755689e-06,3.84270855776288e-06,0,1.00457696905362e-05,7.58123868780642e-06,9.83623718118155e-07,2.01844167397874e-06,2.96901499411132e-06,1.22915125354551e-06,4.01602236880692e-06,4.60535887566092e-07,6.94276129279105e-07,5.98079706985386e-07,1.07029809876077e-06,1.8447517367691e-06,2.45249394427081e-06,0,0,3.36498868175967e-07,1.24316503991119e-07,3.88324856339313e-07,5.35729356259308e-07,8.10072117233671e-07,1.41724092057328e-06,1.82302218374522e-06,1.95954702005744e-06,1.1236904275825e-06,1.30121621456633e-06,6.1683940566735e-07,1.08044849943338e-06,3.41412074760192e-07,3.94291282109501e-07,0,4.44330026245055e-08,1.71498354828692e-07,5.44678684321595e-07,2.19198611075598e-06,1.90709948772435e-06,0,1.2393287045936e-05,7.99464514461998e-06,6.76334639205917e-06,0,3.02615680253963e-06,6.30070776576989e-07,9.46514288558757e-07,0,7.71525435259476e-07,4.69224311110684e-07,0,2.34171144265042e-06,1.44688567146344e-06,2.99920531098044e-06,1.82460025496264e-06,7.52928116176699e-07,1.54982634558083e-06,0,1.48491024772021e-06,1.07199701089834e-06,1.97519977791743e-06,1.56398522340132e-06,1.26845403280091e-06,2.34241652268714e-06,5.49804132679701e-06,5.51433404172576e-07,3.97581767667667e-07,2.33607265194411e-07,2.18245972876168e-06,1.22781571763589e-06,1.21402163371265e-06,4.65296952067624e-07,5.2287939594711e-07,6.23175212115049e-07,2.2895004400965e-07,6.95682041387635e-06,1.72479131418235e-06,4.08319135915629e-07,7.64609286347456e-07,2.7953715276839e-06,9.62343148999917e-07,8.16512400430413e-06,1.51045708994833e-06,5.33973244118889e-07,2.98801442864701e-06,6.58734610982076e-07,1.48209904411685e-06,8.7303630044469e-07
"msp_0209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82103228047517e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30598441092389e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0212",0,0,0,0,0,0,0,0,0,0,0,0,3.20452239357134e-07,0,0,0,0,0,6.73048736466315e-08,8.71864423198155e-07,0,5.17905350279493e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40034602193254e-08,7.5784074814151e-06,1.94573318941084e-06,0,0,5.63916075915975e-06,4.84955811131673e-06,8.2648764202146e-06,0,0,0,0,0,0,0,0,0,0,2.40892650282838e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23634510029452e-06,0,0,0,0,0,1.21074745444002e-06,1.7138917093818e-06,0,0,0
"msp_0213",3.21383535962052e-08,0,0,2.0226564468667e-05,4.48696043866201e-07,2.0985097422987e-05,3.65402973041502e-06,6.83711532717451e-07,8.21581429994171e-07,6.22260486708907e-07,5.2294416559541e-07,7.13894390497111e-07,6.85163318247117e-08,1.51047073571277e-08,0,5.73990727715052e-07,0,2.01513646053965e-06,4.49710691606515e-06,2.22390021310402e-07,3.15313222510491e-06,2.92922164384724e-07,2.84788125933742e-07,0,6.58360234720833e-08,1.08110066631053e-07,1.53616415694173e-07,0,7.25830672513878e-08,7.74314430133062e-08,3.49611130588218e-08,0,0,2.3716891499646e-07,3.12133875951256e-06,0,3.04941254278969e-08,1.21946471670795e-06,3.81050804501399e-08,0,0,2.97768173192243e-06,4.86025772697509e-07,5.86983169444386e-07,1.12638458755877e-06,1.62093144942941e-06,4.80601827303763e-07,1.50463463585171e-06,6.17864245445662e-07,2.33802132555106e-06,1.23506989122931e-06,6.70467196172352e-08,5.59659197354283e-06,3.75918742490121e-08,3.30062030869212e-07,5.32022754608753e-08,9.43390363835326e-08,6.62227899725661e-08,3.21629492397957e-07,9.52933593377047e-07,3.60798100364267e-08,0,0,1.95721802563707e-07,4.25518399521648e-07,2.91655048264129e-07,2.62508897186546e-07,0,8.47190805514261e-08,0,5.91452699758083e-08,1.32063034874881e-07,1.35897644780808e-08,1.62186430623716e-06,1.77954256512929e-06,1.38481959676307e-06,3.2540764479227e-07,0,4.02106807627538e-08,4.92610070528196e-08,1.8227197437438e-07,2.15763273720473e-07,3.79272334118015e-08,0,8.20576463715071e-08,0,7.40057005416229e-07,3.15031135426115e-07,4.0072402671621e-07,1.23725405475856e-07
"msp_0214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26816651657179e-06,3.78992689920657e-06,6.37119306100809e-07,6.53366527599256e-06,0,0,0,0,0,0,0,0,3.64068331790953e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29954252146273e-08,0,0,0,0,0,0,0,0,0,2.31707185364324e-07,1.70016488107379e-06,3.88583659749077e-07,4.94157038046736e-07,0,0,0,0,0,0,0,1.47693502312646e-05,0,0,3.71263102969595e-08,2.52508073808593e-05,2.97693965323209e-08,3.2632947321616e-05,1.45965261910711e-08,0,0,0,3.1326927437792e-05
"msp_0215",0,0,0,0,0,0,0,0,0,0,0,0,3.44664253955529e-07,1.45086416172984e-07,1.46818448432693e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08426808528401e-06,1.61029893608905e-06,0,0,1.95785311256647e-07,0,8.73820303775097e-07,1.23029693150292e-06,0,0,0,1.43050962162484e-07
"msp_0216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65995473142655e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19219411953855e-08,0,0,0,0,0,0,3.26254388431926e-08
"msp_0217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14138497565142e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0218",0,0,0,0,0,0,0,0,0,0,0,0,0,7.91143366529883e-07,9.40725273042701e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"msp_0220",0,0,0,0,1.8844780718044e-07,0,0,6.73746526616678e-08,0,1.15431085766817e-08,2.26912778488312e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43299261825801e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19583596046072e-08,0,0,0,0,0,1.34816651513456e-07,0,0,0,0,0,0
"msp_0221",0,0,0,0,0,0,0,0,0,0,0,0,1.10601216142842e-06,6.99530895848343e-08,0,1.82224557703537e-07,4.63182011095574e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45398418971947e-07,0,0,0,0,2.29168779420225e-07,1.68398234651979e-06,1.46037530234418e-06,0,0,7.20242569883053e-08,1.46487910004339e-07,0,3.78963001131836e-07,1.2800322859035e-06,1.11733021843418e-06,1.51879781486635e-06,9.75157132714804e-07,1.24188534887368e-06,0,0,0,0,0,0,0,0,0,0,0,2.14453700871185e-06,1.32367058356122e-06,7.1489598156406e-07,4.34704600355778e-07,0,0,0,0,0,0,6.07774759408942e-07,1.1166825647548e-06,2.64820450180641e-06,4.92916821027226e-07,0,0,2.38312575615354e-07,0,0,0,0,0,2.41709285638981e-07,8.19369414383366e-07,0,0,0
"msp_0222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27546534160173e-06,1.61946226830482e-06,2.13968162836021e-06,4.19505366112437e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04654714727157e-07,0,0,0,0,0,7.2197974538911e-07,0,0,0,0
"msp_0223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77888310408626e-08,0,0,0,0,0,1.11443048392176e-07,0,0,0,0
